Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;Percent Change;Factor;ATR20;EMA50;EMA80;EMA10;EMA21;EMA100;EMA200;MACD_day;MACDsign_day;MACDdif_day;MACD_week;MACDsign_week;MACDdif_week
2008-04-29;29,58087;29,65623;29,37361;29,49043;119000;0,00000;0,00000;-0,00395;0,96888;0,44552;0,93185;0,93545;0,95664;0,94344;0,94003;0,96066;0,43825;0,35209;0,08616;-0,37585;-0,61624;0,24038
2008-04-30;29,54320;29,92002;29,35478;29,35478;339600;0,00000;0,00000;-0,00460;0,96443;0,45692;0,93313;0,93617;0,95805;0,94535;0,94052;0,96070;0,43164;0,36800;0,06364;-0,35257;-0,60455;0,25198
2008-05-01;29,33593;29,96523;29,33593;29,88987;182800;0,00000;0,00000;0,01823;0,98201;0,47334;0,93505;0,93730;0,96241;0,94868;0,94134;0,96091;0,46423;0,38725;0,07699;-0,32084;-0,59198;0,27115
2008-05-02;30,31946;30,31946;29,84843;29,93886;176200;0,00000;0,00000;0,00164;0,98362;0,47312;0,93695;0,93844;0,96627;0,95186;0,94218;0,96113;0,48838;0,40747;0,08091;-0,28960;-0,57860;0,28900
2008-05-05;29,93132;29,96147;29,76175;29,88987;120600;0,00000;0,00000;-0,00164;0,98201;0,44708;0,93872;0,93952;0,96913;0,95460;0,94296;0,96134;0,49783;0,42555;0,07229;-0,26056;-0,56454;0,30398
2008-05-06;29,76175;30,12727;29,62609;30,09336;329000;0,00000;0,00000;0,00681;0,98869;0,45223;0,94068;0,94073;0,97268;0,95770;0,94387;0,96161;0,51579;0,44360;0,07220;-0,22920;-0,54972;0,32052
2008-05-07;30,04060;30,18379;29,67885;29,69015;124200;0,00000;0,00000;-0,01340;0,97544;0,45725;0,94204;0,94159;0,97319;0,95931;0,94449;0,96175;0,49182;0,45324;0,03858;-0,20629;-0,53456;0,32827
2008-05-08;29,69015;29,90494;29,58840;29,78058;197400;0,00000;0,00000;0,00305;0,97842;0,44385;0,94347;0,94250;0,97414;0,96105;0,94517;0,96192;0,47465;0,45752;0,01713;-0,18278;-0,51904;0,33626
2008-05-09;29,54320;29,90118;29,53566;29,79944;92000;0,00000;0,00000;0,00063;0,97904;0,43639;0,94486;0,94340;0,97503;0,96268;0,94584;0,96209;0,45730;0,45748;-0,00018;-0,15996;-0,50320;0,34324
2008-05-12;29,79943;30,24032;29,77306;30,22902;157600;0,00000;0,00000;0,01442;0,99315;0,43933;0,94676;0,94463;0,97832;0,96545;0,94677;0,96240;0,47275;0,46053;0,01222;-0,13062;-0,48678;0,35616
2008-05-13;30,26671;30,42497;30,17250;30,41744;99200;0,00000;0,00000;0,00623;0,99934;0,42154;0,94882;0,94598;0,98214;0,96853;0,94781;0,96276;0,49451;0,46733;0,02718;-0,09931;-0,46972;0,37040
2008-05-14;30,45134;30,76410;30,45134;30,51540;140000;0,00000;0,00000;0,00322;1,00256;0,41441;0,95093;0,94738;0,98586;0,97163;0,94890;0,96316;0,51373;0,47661;0,03712;-0,06773;-0,45202;0,38429
2008-05-15;30,57193;30,86585;30,50410;30,86585;70800;0,00000;0,00000;0,01148;1,01407;0,40939;0,95340;0,94902;0,99099;0,97549;0,95019;0,96367;0,55089;0,49147;0,05943;-0,03147;-0,43352;0,40205
2008-05-16;30,98645;30,98645;30,63600;30,90354;89600;0,00000;0,00000;0,00122;1,01531;0,40378;0,95583;0,95066;0,99541;0,97911;0,95148;0,96418;0,57674;0,50852;0,06822;0,00374;-0,41429;0,41803
2008-05-19;30,92992;31,15225;30,76412;30,82064;115200;0,00000;0,00000;-0,00268;1,01259;0,40229;0,95806;0,95219;0,99853;0,98215;0,95269;0,96466;0,58380;0,52358;0,06022;0,03582;-0,39451;0,43033
2008-05-20;30,78672;30,80933;30,58324;30,74150;126600;0,00000;0,00000;-0,00257;1,00999;0,38658;0,96009;0,95362;1,00061;0,98468;0,95382;0,96511;0,57637;0,53413;0,04223;0,06497;-0,37433;0,43930
2008-05-21;30,83948;30,94876;30,29308;30,33453;216400;0,00000;0,00000;-0,01324;0,99662;0,41221;0,96152;0,95468;0,99989;0,98577;0,95467;0,96543;0,53151;0,53361;-0,00210;0,08557;-0,35413;0,43971
2008-05-22;30,40236;30,53048;30,28555;30,39859;472200;0,00000;0,00000;0,00211;0,99872;0,39628;0,96298;0,95577;0,99967;0,98694;0,95554;0,96576;0,49542;0,52597;-0,03055;0,10628;-0,33392;0,44020
2008-05-23;30,25916;30,33453;29,89741;30,03683;121200;0,00000;0,00000;-0,01190;0,98683;0,40627;0,96392;0,95653;0,99734;0,98693;0,95616;0,96597;0,43264;0,50731;-0,07467;0,11960;-0,31403;0,43363
2008-05-27;30,10089;30,35337;30,04060;30,29684;406400;0,00000;0,00000;0,00866;0,99538;0,39773;0,96515;0,95749;0,99698;0,98770;0,95694;0,96626;0,39926;0,48570;-0,08643;0,13679;-0,29426;0,43105
2008-05-28;30,44004;30,44004;30,13481;30,43627;173400;0,00000;0,00000;0,00460;0,99996;0,38892;0,96652;0,95854;0,99752;0,98882;0,95779;0,96660;0,37969;0,46450;-0,08481;0,15554;-0,27454;0,43007
2008-05-29;30,32323;30,76035;30,32323;30,61338;431200;0,00000;0,00000;0,00582;1,00578;0,39351;0,96806;0,95971;0,99902;0,99036;0,95874;0,96699;0,37415;0,44643;-0,07228;0,17641;-0,25478;0,43119
2008-05-30;30,68876;30,77166;30,53803;30,67745;138600;0,00000;0,00000;0,00209;1,00788;0,37828;0,96962;0,96090;1,00063;0,99195;0,95971;0,96739;0,37066;0,43127;-0,06061;0,19733;-0,23497;0,43230
2008-06-02;30,68121;30,68121;30,28931;30,49280;592600;0,00000;0,00000;-0,00602;1,00181;0,37958;0,97088;0,96191;1,00085;0,99285;0,96055;0,96774;0,34897;0,41481;-0,06584;0,21393;-0,21531;0,42924
